#separator:Comma
#html:false
#tags column:4
абал,ситуация; состояние,Абал акырындык менен өзгөрдү,b2 unverified state
пикир,мнение,Ар кимдин өз пикири бар,b2 unverified communication
баалуулук,ценность,Үй-бүлө чоң баалуулук болуп саналат,b2 unverified value
табигат,природа,Табигат кооздугу таң калтырат,b2 unverified nature
мүмкүнчүлүк,возможность,Бизге жаңы мүмкүнчүлүк ачылды,b2 unverified opportunity
көйгөй,проблема,Көйгөй тез эле чечилди,b2 unverified problem
маани,значение; смысл,Бул сөздүн мааниси түшүнүксүз,b2 unverified mind
сезим,чувство,Мени тааныш сезим ээледи,b2 unverified emotion
ой,мысль,Оюма кызык идея келди,b2 unverified mind
кыял,мечта; воображение,Анын кыялы акыры аткарылды,b2 unverified mind
чындык,правда; истина,Чындык дайыма жеңип чыгат,b2 unverified value
жалган,ложь,Жалган сөз тез эле ачылат,b2 unverified value
ишеним,доверие; вера,Ишеним бара-бара бекемделди,b2 unverified emotion
акыл,ум; разум,Анын акылы абдан курч,b2 unverified mind
эс,память; сознание,Эсимде эски окуя калды,b2 unverified mind
эрк,воля,Анын эрки абдан бекем,b2 unverified mind
өмүр,жизнь,Өмүр кыска жана кымбат,b2 unverified life
өлүм,смерть,Өлүм баарын тегиздейт,b2 unverified life
бакыт,счастье,Бакыт кичине нерседе жашырынат,b2 unverified emotion
кайгы,горе; печаль,Кайгы жүрөктү оорутат,b2 unverified emotion
кубаныч,радость,Кубаныч жүзүнөн байкалып турду,b2 unverified emotion
үмүт,надежда,Үмүт эч качан өлбөйт,b2 unverified emotion
муктаждык,потребность; нужда,Адамдын муктаждыгы ар түрдүү,b2 unverified state
керектөө,потребление,Керектөө жылдан жылга өсүүдө,b2 unverified economy
жакырчылык,бедность,Жакырчылык менен күрөшүү керек,b2 unverified society
акыйкат,истина; справедливость,Акыйкат акыры жеңип чыкты,b2 unverified ethics
ыйман,совесть; вера,Ыйман адамды тазартат,b2 unverified ethics
абийир,честь; совесть,Абийир адамдын күзгүсү,b2 unverified ethics
намыс,честь; достоинство,Намыс баарынан жогору турат,b2 unverified ethics
ар-намыс,достоинство; честь,Ар-намыс адамды бийик кылат,b2 unverified ethics
кадыр,достоинство; уважение,Кадырыңды өзүң сакта,b2 unverified ethics
урмат,уважение,Улууларга урмат көрсөт,b2 unverified ethics
сый,уважение; почёт,Мейманга зор сый көрсөтүлдү,b2 unverified ethics
ынтымак,единство; согласие,Ынтымак элдин күчү,b2 unverified society
биримдик,единство,Биримдик бизди күчтүү кылат,b2 unverified society
достук,дружба,Достук жылдар бою бекемделди,b2 unverified society
кастык,вражда,Кастык эч кимге пайда бербейт,b2 unverified society
коркунуч,опасность; угроза,Коркунуч барган сайын жакындады,b2 unverified state
тобокелдик,риск,Тобокелдик кээде акталып калат,b2 unverified state
тартип,дисциплина; порядок,Мектепте тартип катуу сакталат,b2 unverified society
күнөө,вина; грех,Ал өз күнөөсүн мойнуна алды,b2 unverified ethics
парз,долг; обязанность,Ата-энени сыйлоо парз,b2 unverified ethics
үрп-адат,обычаи; традиции,Үрп-адат элди бириктирет,b2 unverified culture
ырахат,удовольствие; наслаждение,Эс алуудан ырахат алдым,b2 unverified emotion
канааттануу,удовлетворение,Жумуштан канааттануу сездим,b2 unverified emotion
өкүнүч,сожаление,Өкүнүч өтө кеч келди,b2 unverified emotion
арман,мечта; сожаление,Аткарылбаган арман көп болот,b2 unverified emotion
таарыныч,обида,Таарыныч тез эле унутулду,b2 unverified emotion
ыза,обида; досада,Ыза көз жашын чыгарды,b2 unverified emotion
шек,сомнение; подозрение,Анын сөзүнө шек туулду,b2 unverified mind
күмөн,сомнение,Күмөн жүрөгүмө уя салды,b2 unverified mind
чечкиндүүлүк,решительность,Чечкиндүүлүк ийгиликке жеткирет,b2 unverified quality
кайрат,мужество; энергия,Кайрат менен алдыга умтулду,b2 unverified quality
эрдик,подвиг; героизм,Анын эрдиги эл эсинде,b2 unverified quality
баатырдык,героизм; отвага,Баатырдык дайыма даңкталат,b2 unverified quality
чыдамдуулук,терпение; выдержка,Чыдамдуулук жеңишке алып барат,b2 unverified quality
сабырдуулук,терпеливость; спокойствие,Сабырдуулук улуу сапат,b2 unverified quality
кичипейилдик,скромность,Кичипейилдик адамды кооздойт,b2 unverified quality
текеберлик,высокомерие; гордыня,Текеберлик достон ажыратат,b2 unverified quality
айкөлдүк,великодушие; щедрость,Айкөлдүк хандын сапаты,b2 unverified quality
жоомарттык,щедрость,Жоомарттык досторду көбөйтөт,b2 unverified quality
сараңдык,скупость,Сараңдык байлыкты сактай албайт,b2 unverified quality
чынчылдык,честность,Чынчылдык эң жакшы саясат,b2 unverified quality
адептүүлүк,воспитанность; вежливость,Адептүүлүк ар кимге жагат,b2 unverified quality
чеберчилик,мастерство,Устанын чеберчилиги көрүнүп турду,b2 unverified quality
жөндөм,способность; талант,Анын жөндөмү эрте байкалды,b2 unverified quality
жөндөмдүүлүк,способность,Ар кимдин жөндөмдүүлүгү ар башка,b2 unverified quality
талант,талант,Анын таланты абдан чоң,b2 unverified quality
шык,склонность; способность,Ал музыкага шыгы бар,b2 unverified quality
акылмандык,мудрость,Акылмандык жаш менен келет,b2 unverified quality
даанышмандык,мудрость,Даанышмандык сөздө жашырынат,b2 unverified quality
билимдүүлүк,образованность,Билимдүүлүк адамды бийиктетет,b2 unverified quality
сабаттуулук,грамотность,Сабаттуулук деңгээли жогорулады,b2 unverified knowledge
маек,беседа,Маек абдан кызыктуу болду,b2 unverified communication
талкуу,обсуждение,Талкуу узакка созулду,b2 unverified communication
талаш,спор,Талаш эч натыйжасыз бүттү,b2 unverified communication
чатак,ссора; скандал,Кичине чатак чоңоюп кетти,b2 unverified communication
убада,обещание,Убаданы дайыма аткаруу керек,b2 unverified ethics
ант,клятва; присяга,Ал берген антын бузган жок,b2 unverified ethics
өтүнүч,просьба,Менин өтүнүчүм аткарылды,b2 unverified communication
буйрук,приказ,Буйрук дароо аткарылды,b2 unverified law
талап,требование,Талап абдан катуу коюлду,b2 unverified law
сунуш,предложение,Сунуш кубаныч менен кабыл алынды,b2 unverified communication
кеңеш,совет,Атамдын кеңеши пайда болду,b2 unverified communication
сын,критика,Сын пайдалуу болушу мүмкүн,b2 unverified communication
ыраазычылык,благодарность,Терең ыраазычылык билдирдим,b2 unverified communication
кечирим,прощение,Ал менден кечирим сурады,b2 unverified ethics
ниет,намерение; помысел,Анын ниети абдан таза,b2 unverified mind
кызыкчылык,интерес; выгода,Жалпы кызыкчылык корголду,b2 unverified society
кесепет,последствие; вред,Согуштун кесепети абдан оор,b2 unverified state
таасир,влияние; воздействие,Китеп мага катуу таасир этти,b2 unverified state
өсүш,рост,Экономиканын өсүшү байкалды,b2 unverified development
илгерилөө,продвижение; прогресс,Илгерилөө улана берди,b2 unverified development
жетишкендик,достижение,Ал чоң жетишкендиктерге жетти,b2 unverified development
ийгилик,успех,Ийгилик эмгектен келет,b2 unverified value
ката,ошибка,Ката тез эле табылды,b2 unverified state
кемчилик,недостаток,Кемчилик дароо четтетилди,b2 unverified quality
артыкчылык,преимущество,Бул ыкманын артыкчылыгы бар,b2 unverified quality
өзгөчөлүк,особенность,Ар элдин өз өзгөчөлүгү бар,b2 unverified quality
окшоштук,сходство,Экөөнүн окшоштугу абдан көп,b2 unverified state
айырма,разница; отличие,Эки сөздүн айырмасы бар,b2 unverified state
ырааттуулук,последовательность,Иштин ырааттуулугу абдан маанилүү,b2 unverified quality
максаттуулук,целеустремлённость,Максаттуулук ийгиликке алып барат,b2 unverified quality
тактык,точность,Эсептөөдө тактык абдан керек,b2 unverified quality
тереңдик,глубина,Оюнун тереңдиги таасир этти,b2 unverified quality
кеңдик,широта,Пейилинин кеңдиги таң калтырат,b2 unverified quality
тездик,скорость; быстрота,Иштин тездиги суктандырды,b2 unverified quality
күч,сила,Биримдикте зор күч бар,b2 unverified state
кубат,мощь; энергия,Күндүн кубаты абдан зор,b2 unverified state
алсыздык,слабость,Алсыздык жеңүүгө жол бербейт,b2 unverified state
бекемдик,прочность; крепость,Достуктун бекемдиги сыналды,b2 unverified quality
туруктуулук,устойчивость; стабильность,Экономиканын туруктуулугу маанилүү,b2 unverified quality
акыл-эс,разум; рассудок,Акыл-эс аны сактап калды,b2 unverified mind
аң-сезим,сознание,Аң-сезим акырындык менен ойгонду,b2 unverified mind
дүйнөтаным,мировоззрение,Анын дүйнөтанымы кыйла кеңейди,b2 unverified mind
көз караш,взгляд; точка зрения,Менин көз карашым такыр башка,b2 unverified mind
тагдыр,судьба,Тагдыр аны катуу сынга алды,b2 unverified life
насип,удел; предназначение,Насип буйруса жолугабыз,b2 unverified life
пешене,судьба; удел,Пешенеге жазганы болот,b2 unverified life
өкүм,приговор; воля,Соттун өкүмү окулду,b2 unverified law
өнөр жай,промышленность,Өнөр жай өнүгүп жатат,b2 unverified economy
соода,торговля,Соода чоң пайда алып келет,b2 unverified economy
чыгаша,расход,Чыгаша кирешеден ашып кетти,b2 unverified economy
көркөм өнөр,искусство,Көркөм өнөр рухту байытат,b2 unverified culture
адабият,литература,Кыргыз адабияты дүйнөгө белгилүү,b2 unverified culture
каада-салт,обычаи; традиции,Каада-салт сакталып келе жатат,b2 unverified culture
мурас,наследие,Ата-бабанын мурасы сакталды,b2 unverified culture
өткөн,прошлое,Өткөндү унутпоо абдан керек,b2 unverified time
келечек,будущее,Келечек жаштардын колунда,b2 unverified time
учур,настоящее; момент,Ушул учурда чечим керек,b2 unverified time
заман,эпоха; время,Ар заманда өз көйгөйү бар,b2 unverified time
доор,эпоха; век,Таптакыр жаңы доор башталды,b2 unverified time
мөөнөт,срок,Мөөнөт бүтүп бара жатат,b2 unverified time
башталыш,начало,Ар нерсенин башталышы болот,b2 unverified time
акыр,конец; итог,Ар нерсенин акыры болот,b2 unverified time
жыйынтык,итог; вывод,Акыркы жыйынтык чыгарылды,b2 unverified mind
корутунду,вывод; заключение,Корутунду абдан так болду,b2 unverified mind
далил,доказательство; довод,Далил жетишээрлик болду,b2 unverified knowledge
негиз,основа; основание,Ишенимдин негизи абдан бекем,b2 unverified state
шарт,условие,Келишимдин шарттары айкын,b2 unverified law
жагдай,обстоятельство; ситуация,Жагдай капысынан өзгөрдү,b2 unverified state
окуя,событие; случай,Кызык окуя болуп өттү,b2 unverified life
көрүнүш,явление; вид,Табигый көрүнүш таң калтырды,b2 unverified state
белги,знак; признак,Жакшылыктын белгиси байкалды,b2 unverified state
түшүндүрмө,объяснение; толкование,Түшүндүрмө абдан так берилди,b2 unverified communication
мазмун,содержание; смысл,Китептин мазмуну терең,b2 unverified mind
форма,форма,Форма менен мазмун айкалышат,b2 unverified mind
өлчөм,размер; мера,Ар нерсенин өз өлчөмү бар,b2 unverified state
деңгээл,уровень,Билим деңгээли жогорулады,b2 unverified state
даража,степень; звание,Ал жогорку даражага жетти,b2 unverified state
көз ирмем,миг; мгновение,Көз ирмемде баары өзгөрдү,b2 unverified time
тиричилик,быт; существование,Тиричилик түйшүгү абдан көп,b2 unverified life
турмуш,жизнь; быт,Турмуш агымы жай уланды,b2 unverified life
жаратылыш,природа; натура,Жаратылыш мыйзамы бузулбайт,b2 unverified nature
ааламдашуу,глобализация,Ааламдашуу дүйнөнү өзгөрттү,b2 unverified society
жаңылануу,обновление,Коомдун жаңылануусу башталды,b2 unverified development
реформа,реформа,Реформа акырындык менен жүрдү,b2 unverified society
кризис,кризис,Экономикалык кризис башталды,b2 unverified society
чыңалуу,напряжение; напряжённость,Абалдагы чыңалуу барган сайын артты,b2 unverified state
толкундануу,волнение,Толкундануу жүзүнөн байкалып турду,b2 unverified emotion
сүйүнүч,радость,Сүйүнүч жүзүнөн төгүлүп турду,b2 unverified emotion
кусалык,тоска; грусть,Туулган жерди сагынган кусалык,b2 unverified emotion
сагыныч,тоска; ностальгия,Сагыныч жүрөктү катуу эзди,b2 unverified emotion
жалгыздык,одиночество,Жалгыздык ага абдан оор тийди,b2 unverified emotion
боштондук,свобода; независимость,Боштондук үчүн эл күрөшкөн,b2 unverified society
көз карандысыздык,независимость,Көз карандысыздык акыры колго тийди,b2 unverified society
эгемендик,суверенитет; независимость,Эгемендик элдин чоң байлыгы,b2 unverified society
касиет,свойство; качество,Ар нерсенин өз касиети бар,b2 unverified quality
сапаттуулук,качественность,Иштин сапаттуулугу жогорулады,b2 unverified quality
зарылчылык,необходимость,Реформанын зарылчылыгы айкын болду,b2 unverified state
мажбурлук,принуждение; вынужденность,Мажбурлук менен эч нерсе бүтпөйт,b2 unverified state
эрк-ниет,воля; намерение,Эрк-ниети менен максатка жетти,b2 unverified mind
өрнөк,пример; образец,Ал бизге өрнөк болду,b2 unverified value
үлгү,образец; пример,Анын эмгеги баарына үлгү,b2 unverified value
тажрыйбалуулук,опытность,Тажрыйбалуулугу ишинде байкалды,b2 unverified quality
аруулук,чистота; непорочность,Жүрөктүн аруулугу баалуу,b2 unverified ethics
тазалык,чистота; честность,Ой-пикирдин тазалыгы маанилүү,b2 unverified ethics
сулуулук,красота,Табигаттын сулуулугу баалуу,b2 unverified quality
кооздук,красота,Гүлдөрдүн кооздугу таң калтырат,b2 unverified quality
даамдуулук,вкус; приятность,Тамактын даамдуулугу мактоого татыды,b2 unverified quality
жагымдуулук,приятность,Обондун жагымдуулугу жүрөккө жетти,b2 unverified quality
маанилүүлүк,важность; значимость,Маселенин маанилүүлүгү айкын,b2 unverified state
керектүүлүк,нужность; необходимость,Бул иштин керектүүлүгү талашсыз,b2 unverified state
мүнөз,характер; нрав,Анын мүнөзү абдан жумшак,b2 unverified quality
жүрүм-турум,поведение,Жүрүм-туруму баарына жакты,b2 unverified ethics
адеп,этика; нравственность,Адеп үй-бүлөдөн башталат,b2 unverified ethics
анализдөө,анализировать,Окумуштуулар маалыматты анализдешти,b2 unverified verb
таасир этүү,влиять,Аба ырайы саламаттыкка таасир этет,b2 unverified verb
жетишүү,достигать,Ал чоң ийгиликке жетишти,b2 unverified verb
камтуу,охватывать; включать,Отчет бардык маселелерди камтыйт,b2 unverified verb
тастыктоо,подтверждать,Документ фактыны тастыктады,b2 unverified verb
каршы чыгуу,противостоять; возражать,Депутаттар мыйзамга каршы чыгышты,b2 unverified verb
өкүл болуу,представлять,Ал элдин атынан өкүл болот,b2 unverified verb
баалоо,оценивать,Мугалим окуучулардын билимин баалайт,b2 unverified verb
болжолдоо,прогнозировать,Эксперттер өсүштү болжолдошту,b2 unverified verb
жүзөгө ашыруу,осуществлять,Команда долбоорду жүзөгө ашырды,b2 unverified verb
ишке ашыруу,реализовать,Ал планын ишке ашырды,b2 unverified verb
классификациялоо,классифицировать,Илимпоз түрлөрдү классификациялады,b2 unverified verb
системалаштыруу,систематизировать,Ал маалыматты системалаштырды,b2 unverified verb
жалпылоо,обобщать,Автор жыйынтыктарды жалпылады,b2 unverified verb
тыянактоо,заключать; резюмировать,Изилдөөчү негизги оюн тыянактады,b2 unverified verb
жыйынтыктоо,подытоживать,Мугалим сабакты жыйынтыктады,b2 unverified verb
негиздөө,обосновывать,Окумуштуу теориясын негиздеди,b2 unverified verb
далилдөө,доказывать,Ал өз пикирин далилдеди,b2 unverified verb
пландоо,планировать,Компания бюджетти пландайт,b2 unverified verb
каржылоо,финансировать,Мамлекет долбоорду каржылайт,b2 unverified verb
инвестициялоо,инвестировать,Компания өндүрүшкө инвестициялайт,b2 unverified verb
өндүрүү,производить,Завод бут кийим өндүрөт,b2 unverified verb
бөлүштүрүү,распределять,Өкмөт каражатты бөлүштүрөт,b2 unverified verb
кеңейтүү,расширять,Фирма ишин кеңейтти,b2 unverified verb
тереңдетүү,углублять,Ал билимин тереңдетти,b2 unverified verb
чектөө,ограничивать,Мыйзам укукту чектейт,b2 unverified verb
жоюу,ликвидировать; устранять,Өкмөт кемчиликтерди жойду,b2 unverified verb
четке кагуу,отвергать,Комиссия сунушту четке какты,b2 unverified verb
каршылык көрсөтүү,оказывать сопротивление,Жамаат чечимге каршылык көрсөттү,b2 unverified verb
күбөлөндүрүү,удостоверять,Нотариус кол тамганы күбөлөндүрдү,b2 unverified verb
ырастоо,утверждать; подтверждать,Ал айткандарын ырастады,b2 unverified verb
четтетүү,отстранять; устранять,Жетекчи кызматкерди четтетти,b2 unverified verb
алдын алуу,предотвращать,Дарыгерлер оорунун алдын алышат,b2 unverified verb
иштеп чыгуу,разрабатывать,Адистер планды иштеп чыгышты,b2 unverified verb
долбоорлоо,проектировать,Инженер имаратты долбоорлойт,b2 unverified verb
моделдештирүү,моделировать,Илимпоздор процессти моделдештиришти,b2 unverified verb
эске алуу,учитывать,Биз бардык факторлорду эске алдык,b2 unverified verb
эсепке алуу,принимать в расчёт,Ал чыгымдарды эсепке алды,b2 unverified verb
күчөтүү,усиливать,Өкмөт көзөмөлдү күчөттү,b2 unverified verb
арттыруу,увеличивать; повышать,Компания өндүрүмдүүлүктү арттырды,b2 unverified verb
төмөндөтүү,снижать,Банк пайызды төмөндөттү,b2 unverified verb
жогорулатуу,повышать,Компания эмгек акыны жогорулатты,b2 unverified verb
тездетүү,ускорять,Технология процессти тездетет,b2 unverified verb
жөнөкөйлөтүү,упрощать,Автор түшүндүрмөнү жөнөкөйлөттү,b2 unverified verb
толуктоо,дополнять,Ал докладды толуктады,b2 unverified verb
бириктирүү,объединять,Жетекчи эки бөлүмдү бириктирди,b2 unverified verb
ажыратуу,разделять; различать,Изилдөөчү эки түшүнүктү ажыратат,b2 unverified verb
мүнөздөө,характеризовать,Автор каарманды мүнөздөйт,b2 unverified verb
баяндоо,излагать,Илимпоз теориясын баяндады,b2 unverified verb
ынандыруу,убеждать,Ал угуучуларды ынандырды,b2 unverified verb
шыктандыруу,вдохновлять; мотивировать,Жетекчи командасын шыктандырат,b2 unverified verb
аракеттенүү,стараться; действовать,Ал маселени чечүүгө аракеттенет,b2 unverified verb
шарт түзүү,создавать условия,Мамлекет өнүгүүгө шарт түзөт,b2 unverified verb
мүмкүнчүлүк берүү,давать возможность,Технология билим алууга мүмкүнчүлүк берет,b2 unverified verb
жол берүү,допускать; позволять,Жетекчи катага жол берди,b2 unverified verb
милдеттендирүү,обязывать,Эреже кызматкерди милдеттендирет,b2 unverified verb
байланыштыруу,связывать,Автор эки окуяны байланыштырат,b2 unverified verb
таянуу,опираться,Ал фактыларга таянат,b2 unverified verb
калыптандыруу,формировать,Мектеп мүнөздү калыптандырат,b2 unverified verb
өркүндөтүү,совершенствовать,Ал чеберчилигин өркүндөтөт,b2 unverified verb
чечим чыгаруу,принимать решение,Сот акыркы чечим чыгарды,b2 unverified verb
корутунду чыгаруу,делать вывод,Комиссия корутунду чыгарды,b2 unverified verb
арноо,посвящать,Ал өмүрүн илимге арнады,b2 unverified verb
таасир тийгизүү,оказывать влияние,Реформа экономикага таасир тийгизди,b2 unverified verb
негизделүү,основываться,Теория фактыларга негизделет,b2 unverified verb
багыттоо,направлять; ориентировать,Мугалим окуучуну туура багыттайт,b2 unverified verb
өзгөчөлөнүү,отличаться; выделяться,Бул чыгарма стили менен өзгөчөлөнөт,b2 unverified verb
далилденүү,доказываться; подтверждаться,Божомол тажрыйбада далилденди,b2 unverified verb
жүргүзүү,проводить; вести,Илимпоздор эксперимент жүргүзүштү,b2 unverified verb
камтылуу,охватываться; включаться,Бул тема планга камтылды,b2 unverified verb
жоопкерчилик тартуу,нести ответственность,Жетекчи катасы үчүн жоопкерчилик тартат,b2 unverified verb
олуттуу,серьёзный; значительный,Бул олуттуу маселе болуп саналат,b2 unverified adjective
ар түрдүү,разнообразный; различный,Дүкөндө ар түрдүү товарлар бар,b2 unverified adjective
татаал,сложный,Бул абдан татаал маселе,b2 unverified adjective
жеткиликтүү,доступный,Билим баарына жеткиликтүү болушу керек,b2 unverified adjective
зарыл,необходимый,Бул зарыл шарт болуп саналат,b2 unverified adjective
мүмкүн,возможный,Мындай натыйжа толук мүмкүн,b2 unverified adjective
окшош,похожий; сходный,Эки сүрөт бири-бирине окшош,b2 unverified adjective
жалпы,общий,Бул биздин жалпы максатыбыз,b2 unverified adjective
негизги,основной; главный,Бул эң негизги себеп,b2 unverified adjective
туруктуу,устойчивый; стабильный,Өлкөдө туруктуу өсүш байкалат,b2 unverified adjective
натыйжалуу,эффективный,Бул натыйжалуу ыкма болуп чыкты,b2 unverified adjective
коомдук,общественный; социальный,Бул коомдук пикирге таасир этет,b2 unverified adjective
ылайыктуу,подходящий; уместный,Бул иш үчүн ылайыктуу адам,b2 unverified adjective
активдүү,активный,Ал активдүү катышуучу болду,b2 unverified adjective
пассивдүү,пассивный,Ал өтө пассивдүү угуучу,b2 unverified adjective
объективдүү,объективный,Бизге объективдүү баа керек,b2 unverified adjective
субъективдүү,субъективный,Бул субъективдүү пикир гана,b2 unverified adjective
позитивдүү,позитивный,Бул позитивдүү өзгөрүү болду,b2 unverified adjective
терс,отрицательный; негативный,Бул терс натыйжага алып келди,b2 unverified adjective
конкреттүү,конкретный,Бизге конкреттүү мисал керек,b2 unverified adjective
универсалдуу,универсальный,Бул универсалдуу чечим эмес,b2 unverified adjective
глобалдуу,глобальный,Бул глобалдуу маселе болуп саналат,b2 unverified adjective
жергиликтүү,местный,Жергиликтүү бийлик чечим кабыл алды,b2 unverified adjective
эл аралык,международный,Бул эл аралык уюм болуп саналат,b2 unverified adjective
улуттук,национальный,Бул улуттук маданияттын бир бөлүгү,b2 unverified adjective
мамлекеттик,государственный,Бул мамлекеттик маанилүү маселе,b2 unverified adjective
расмий,официальный,Бул расмий билдирүү болуп саналат,b2 unverified adjective
жеке,личный; частный,Бул анын жеке иши,b2 unverified adjective
массалык,массовый,Бул массалык кубулушка айланды,b2 unverified adjective
заманбап,современный,Бул заманбап технология болуп саналат,b2 unverified adjective
салттуу,традиционный,Бул салттуу ыкма болуп эсептелет,b2 unverified adjective
классикалык,классический,Бул классикалык чыгарма болуп саналат,b2 unverified adjective
теориялык,теоретический,Бул теориялык маселе гана,b2 unverified adjective
практикалык,практический,Бизге практикалык билим керек,b2 unverified adjective
илимий,научный,Бул илимий изилдөө болуп саналат,b2 unverified adjective
академиялык,академический,Бул академиялык чөйрөгө таандык,b2 unverified adjective
техникалык,технический,Бул техникалык маселе болуп чыкты,b2 unverified adjective
технологиялык,технологический,Бул технологиялык прогресстин натыйжасы,b2 unverified adjective
экономикалык,экономический,Өлкөдө экономикалык кризис башталды,b2 unverified adjective
саясий,политический,Бул саясий чечим болду,b2 unverified adjective
укуктук,правовой,Бул укуктук маселе болуп саналат,b2 unverified adjective
финансылык,финансовый,Компания финансылык кыйынчылыкка учурады,b2 unverified adjective
коммерциялык,коммерческий,Бул коммерциялык долбоор болуп саналат,b2 unverified adjective
өнөр жайлык,промышленный,Бул өнөр жайлык аймак болуп саналат,b2 unverified adjective
маданий,культурный,Бул маданий мурас болуп саналат,b2 unverified adjective
рухий,духовный,Бул рухий баалуулук болуп саналат,b2 unverified adjective
психологиялык,психологический,Ага психологиялык жардам керек,b2 unverified adjective
физикалык,физический,Бул физикалык мыйзам болуп саналат,b2 unverified adjective
биологиялык,биологический,Бул биологиялык процесс болуп эсептелет,b2 unverified adjective
экологиялык,экологический,Аймакта экологиялык кырсык болду,b2 unverified adjective
медициналык,медицинский,Ага тез медициналык жардам керек,b2 unverified adjective
статистикалык,статистический,Бул статистикалык маалымат болуп саналат,b2 unverified adjective
системалуу,систематический,Бул системалуу мамилени талап кылат,b2 unverified adjective
логикалык,логический,Бул логикалык жыйынтык болду,b2 unverified adjective
рационалдуу,рациональный,Бул рационалдуу чечим болуп эсептелет,b2 unverified adjective
эмоционалдуу,эмоциональный,Ал эмоционалдуу адам экен,b2 unverified adjective
интеллектуалдык,интеллектуальный,Бул интеллектуалдык эмгектин жемиши,b2 unverified adjective
креативдүү,креативный,Ал креативдүү ыкманы сунуштады,b2 unverified adjective
инновациялык,инновационный,Бул инновациялык долбоор болуп саналат,b2 unverified adjective
стратегиялык,стратегический,Бул стратегиялык маанилүү аймак,b2 unverified adjective
актуалдуу,актуальный,Бул актуалдуу маселе болуп саналат,b2 unverified adjective
потенциалдуу,потенциальный,Бул потенциалдуу коркунуч болуп саналат,b2 unverified adjective
реалдуу,реальный,Бул реалдуу коркунуч болуп саналат,b2 unverified adjective
формалдуу,формальный,Бул формалдуу мамиле гана,b2 unverified adjective
нейтралдуу,нейтральный,Ал нейтралдуу позицияны кармады,b2 unverified adjective
радикалдуу,радикальный,Бул радикалдуу өзгөрүүлөргө алып келди,b2 unverified adjective
демократиялык,демократический,Бул демократиялык коомдун белгиси,b2 unverified adjective
көз карандысыз,независимый,Бул көз карандысыз эксперттин пикири,b2 unverified adjective
милдеттүү,обязательный,Бул милдеттүү шарт болуп саналат,b2 unverified adjective
ыктыярдуу,добровольный,Бул ыктыярдуу катышуу болуп саналат,b2 unverified adjective
мыйзамдуу,законный,Бул мыйзамдуу талап болуп саналат,b2 unverified adjective
адилеттүү,справедливый,Бул адилеттүү чечим болду,b2 unverified adjective
тунук,прозрачный,Бул тунук процесс болушу керек,b2 unverified adjective
купуя,конфиденциальный; секретный,Бул купуя маалымат болуп саналат,b2 unverified adjective
айкын,ясный; очевидный,Бул айкын далил болуп саналат,b2 unverified adjective
өз алдынча,самостоятельный,Ал өз алдынча чечим кабыл алды,b2 unverified adjective
өнүккөн,развитый,Бул өнүккөн өлкө болуп саналат,b2 unverified adjective
алдыңкы,передовой; ведущий,Ал алдыңкы адис болуп саналат,b2 unverified adjective
орток,общий; совместный,Бул биздин орток кызыкчылыгыбыз,b2 unverified adjective
өз ара,взаимный,Бул өз ара сыйластыкка негизделет,b2 unverified adjective
кынтыксыз,безупречный,Ал кынтыксыз иш аткарды,b2 unverified adjective
орчундуу,существенный; крупный,Бул орчундуу маселе болуп саналат,b2 unverified adjective
салмактуу,весомый; уравновешенный,Ал салмактуу пикирин айтты,b2 unverified adjective
таасирдүү,впечатляющий; влиятельный,Ал таасирдүү сөз сүйлөдү,b2 unverified adjective
чечүүчү,решающий,Бул чечүүчү учур болуп саналат,b2 unverified adjective
негиздүү,обоснованный,Бул негиздүү талап болуп саналат,b2 unverified adjective
шарттуу,условный,Бул шарттуу белги болуп саналат,b2 unverified adjective
өзгөрмө,переменный; изменчивый,Аба ырайы өзгөрмө болуп турат,b2 unverified adjective
туруксуз,нестабильный,Өлкөдө туруксуз абал өкүм сүрөт,b2 unverified adjective
ийкемдүү,гибкий,Бизге ийкемдүү мамиле керек,b2 unverified adjective
кескин,резкий,Баада кескин өзгөрүү болду,b2 unverified adjective
өнүмдүү,продуктивный,Бул өнүмдүү кызматташуу болду,b2 unverified adjective
сапаттуу,качественный,Бул сапаттуу продукт болуп саналат,b2 unverified adjective
натыйжасыз,безрезультатный,Бул натыйжасыз аракет болуп чыкты,b2 unverified adjective
чектелген,ограниченный,Бизде чектелген убакыт бар,b2 unverified adjective
кеңейтилген,расширенный,Бул кеңейтилген нускасы болуп саналат,b2 unverified adjective
атаандаш,конкурентный,Бул атаандаш рынок болуп саналат,b2 unverified adjective
байланыштуу,связанный,Бул экөө өз ара байланыштуу,b2 unverified adjective
алгылыктуу,приемлемый; положительный,Бул алгылыктуу натыйжа болуп саналат,b2 unverified adjective
добуш,голос,Ал добуш берип чыкты.,b2 unverified politics
депутат,депутат,Депутат чоң сөз сүйлөдү.,b2 unverified politics
эгемендүүлүк,независимость; суверенитет,Эгемендүүлүк күнү майрамдалат.,b2 unverified politics
конституция,конституция,Конституция негизги мыйзам болуп саналат.,b2 unverified law
прокурор,прокурор,Прокурор айыптоо жасады.,b2 unverified law
элчилик,посольство,Элчилик Бишкекте жайгашкан.,b2 unverified politics
дипломатия,дипломатия,Дипломатия чырды тынч чечет.,b2 unverified politics
митинг,митинг,Борбордук аянтта митинг өттү.,b2 unverified politics
